,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-06-28 00:00:00+00:00,5844261.39,411420.96,5432840.43,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '110874.11', 'currency': 'USD', 'instrument_id': 'RYAN.SIM'}]",False,{}
2024-06-28 00:00:00+00:00,5812668.53,480720.96,5331947.57,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '110874.11', 'currency': 'USD', 'instrument_id': 'RYAN.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '69300.00', 'currency': 'USD', 'instrument_id': 'PTGX.SIM'}]",False,{}
2024-07-03 00:00:00+00:00,5815668.53,369846.85,5445821.68,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '69300.00', 'currency': 'USD', 'instrument_id': 'PTGX.SIM'}]",False,{}
2024-07-17 00:00:00+00:00,5815668.53,300546.85,5515121.68,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}]",False,{}
2024-07-24 00:00:00+00:00,5815668.53,335506.85,5480161.68,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34960.00', 'currency': 'USD', 'instrument_id': 'GTES.SIM'}]",False,{}
2024-07-25 00:00:00+00:00,5793468.53,384786.85,5408681.68,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34960.00', 'currency': 'USD', 'instrument_id': 'GTES.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '49280.00', 'currency': 'USD', 'instrument_id': 'SNDR.SIM'}]",False,{}
2024-08-02 00:00:00+00:00,5759146.79,335506.85,5423639.94,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34960.00', 'currency': 'USD', 'instrument_id': 'GTES.SIM'}]",False,{}
2024-08-02 00:00:00+00:00,5755959.83,222144.83,5533815.00,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34960.00', 'currency': 'USD', 'instrument_id': 'GTES.SIM'}]",False,{}
2024-08-02 00:00:00+00:00,5755959.83,119980.00,5635979.83,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34960.00', 'currency': 'USD', 'instrument_id': 'GTES.SIM'}]",False,{}
2024-08-02 00:00:00+00:00,5760359.83,85020.00,5675339.83,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}]",False,{}
2024-08-02 00:00:00+00:00,5752159.83,58320.00,5693839.83,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}]",False,{}
2024-08-02 00:00:00+00:00,5741759.83,36640.00,5705119.83,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}]",False,{}
